1706547000.000	1655926700.000
1766645800.000	1639566500.000
1652991000.000	1642463000.000
1732250200.000	1580430500.000
1725323600.000	1753529600.000
1605067800.000	1576354100.000
1836299800.000	1587932000.000
1798644600.000	1630764200.000
1592714000.000	1637286600.000
1736920600.000	1638342300.000
1707344600.000	1617553600.000
1708565800.000	1653021100.000
1677769200.000	1645305900.000
1757172400.000	1651361800.000
1697104400.000	1640827200.000
1741957800.000	1632177200.000
1666217100.000	1638725900.000
1761728800.000	1641964200.000
1639724000.000	1643216300.000
1773163600.000	1651727800.000
1645599500.000	1641981800.000
1693492200.000	1612454200.000
1739242400.000	1628712600.000
1667468700.000	1634324400.000
1678337200.000	1625500400.000
1648986600.000	1636076900.000
1772577200.000	1629368000.000
1673583700.000	1625093000.000
1731751200.000	1621801000.000
1647424300.000	1627570600.000
1650750100.000	1619898400.000
1711899600.000	1584876500.000
1684058600.000	1628748200.000
1813638800.000	1629625100.000
1574277700.000	1627276200.000
1686282600.000	1629942200.000
1651514700.000	1633479000.000
1710256600.000	1577930200.000
1647758700.000	1408930700.000
1761371800.000	1515630400.000
1593772400.000	1566068900.000
1714267600.000	1541714400.000
1641692700.000	1529402600.000
1739634000.000	1635804600.000
1670000800.000	1636448800.000
1637849500.000	1630970800.000
1655250200.000	1637573000.000
1643260500.000	1606931300.000
1696715400.000	1592001500.000
1683890200.000	1556923900.000
1644888100.000	1527297600.000
1661240200.000	1501422000.000
1636047500.000	1536499200.000
1678197200.000	1526285900.000
1602579900.000	1577185200.000
1663378100.000	1559374800.000
1630484200.000	1561094300.000
1667641100.000	1552609100.000
1630195400.000	1573165400.000
1580860900.000	1551060700.000
1661167100.000	1555813100.000
1645261200.000	1556265200.000
1631888100.000	1553412900.000
1583216900.000	1562195300.000
1675010300.000	1566061400.000
1660020400.000	1578869400.000
1602997700.000	1554724000.000
1576350900.000	1572286300.000
1622839200.000	1606165900.000
1629237700.000	1597760400.000
1693183800.000	1501013300.000
1507293900.000	1524273600.000
1583499900.000	1493048700.000
1663593500.000	1507808300.000
1592244000.000	1462710300.000
1637959600.000	1510896100.000
1565099800.000	1464498800.000
1603736000.000	1435313900.000
1527525000.000	1424467200.000
1622651900.000	1427515700.000
1605158700.000	1440712300.000
1583818400.000	1465094500.000
1538359200.000	1482569900.000
1606635300.000	1489021400.000
1584622600.000	1484949600.000
1554433800.000	1483014400.000
1576519000.000	1503068900.000
1619791800.000	1497931800.000
1542715500.000	1500951400.000
1520164600.000	1525006700.000
1558890000.000	1507700800.000
1554943800.000	1513413700.000
1567604900.000	1513682000.000
1562243700.000	1500942700.000
1494557000.000	1482685200.000
1581052600.000	1492724200.000
1530094900.000	1475436600.000
1539013800.000	1474832300.000
1497442300.000	1475269800.000
1579373800.000	1468040700.000
1491131200.000	1485383700.000
1588877700.000	1480593500.000
1517313000.000	1465289600.000
1503635300.000	1470670800.000
1509038800.000	1464253500.000
1529570000.000	1456475100.000
1515246500.000	1443431800.000
1465383400.000	1449950800.000
1519430300.000	1461963100.000
1515327000.000	1456443500.000
1518124300.000	1442637300.000
1485371000.000	1431971900.000
1454861200.000	1420675900.000
1552620200.000	1427094000.000
1518999600.000	1423869300.000
1456728600.000	1440141500.000
1513676300.000	1437984400.000
1479968100.000	1416617400.000
1434015000.000	1422733900.000
1488866900.000	1433271000.000
1451579600.000	1436362700.000
1418997900.000	1442560000.000
1486922700.000	1442817900.000
1502192400.000	1410360100.000
1462722100.000	1430833300.000
1461287900.000	1379521700.000
1416585100.000	1425719800.000
1500628700.000	1460582100.000
1406894400.000	1448709500.000
1532269700.000	1428570600.000
1408342800.000	1398155900.000
1393863300.000	1338903100.000
1465165700.000	1367449600.000
1441682600.000	1378306100.000
1429847600.000	1356161100.000
1420913000.000	1345604800.000
1435807000.000	1343029400.000
1421394600.000	1339685500.000
1394719400.000	1343866800.000
1427085100.000	1341300500.000
1382899800.000	1335875600.000
1460263400.000	1351275000.000
1413429800.000	1336345800.000
1424220300.000	1319480000.000
1315260000.000	1324016900.000
1439142600.000	1328442900.000
1377890700.000	1325916900.000
1395847300.000	1306603700.000
1333893100.000	1308653400.000
1491976200.000	1322272400.000
