30.881	6.630
0.766	214308.374
0.147	198361.584
0.094	22420.459
0.088	6501.865
0.085	1582.797
0.083	298.084
0.084	80.093
0.083	36.808
0.083	18.966
0.083	10.800
0.083	6.176
0.083	3.589
0.084	1.978
0.082	1.138
0.082	0.680
0.083	0.424
0.083	0.267
0.083	0.174
0.082	0.124
0.083	0.102
0.082	0.096
0.083	0.094
0.082	0.093
0.082	0.093
0.083	0.093
0.082	0.093
0.082	0.093
0.083	0.093
0.082	0.093
0.082	0.093
0.082	0.093
0.082	0.093
0.083	0.093
0.081	0.093
0.083	0.093
0.083	0.093
0.082	0.093
0.082	0.093
0.081	0.093
0.084	0.093
0.081	0.093
0.082	0.093
0.082	0.093
0.082	0.093
0.082	0.093
0.083	0.093
0.082	0.093
0.082	0.093
0.082	0.093
0.082	0.093
0.082	0.093
0.083	0.093
0.082	0.093
0.082	0.093
0.082	0.093
0.082	0.093
0.083	0.093
0.082	0.093
0.082	0.093
0.081	0.093
0.083	0.093
0.082	0.093
0.082	0.093
0.081	0.093
0.082	0.093
0.081	0.093
0.083	0.093
0.082	0.093
0.082	0.093
0.083	0.093
0.082	0.093
0.081	0.093
0.083	0.093
0.082	0.093
0.082	0.093
0.082	0.093
0.082	0.093
0.082	0.093
0.082	0.093
0.082	0.093
0.082	0.093
0.080	0.093
0.083	0.093
0.082	0.093
0.083	0.093
0.082	0.093
0.083	0.093
0.082	0.093
0.082	0.093
0.082	0.092
0.082	0.092
0.082	0.093
0.081	0.091
0.083	0.091
0.081	0.091
0.081	0.092
0.082	0.091
0.080	0.090
0.080	0.088
0.081	0.087
0.080	0.087
0.078	0.085
0.079	0.085
0.078	0.087
0.078	0.082
0.076	0.085
0.075	0.082
0.075	0.083
0.073	0.085
0.072	0.089
0.069	0.078
0.067	0.086
0.064	0.082
0.061	0.092
0.055	0.075
0.050	0.075
0.049	0.090
0.040	0.067
0.035	0.085
0.032	0.071
0.021	0.078
0.012	0.071
0.011	0.072
0.010	0.045
0.010	0.057
0.010	0.043
0.009	0.024
0.008	0.027
0.008	0.033
0.008	0.029
0.007	0.030
0.008	0.030
0.009	0.013
0.009	0.014
0.008	0.016
0.007	0.021
0.007	0.019
0.007	0.014
0.007	0.017
0.007	0.017
0.007	0.019
0.007	0.016
0.007	0.012
0.006	0.012
0.006	0.015
0.007	0.013
0.006	0.012
0.006	0.012
0.006	0.011
0.006	0.012
0.006	0.011
0.006	0.011
0.006	0.010
0.006	0.010
0.006	0.010
0.006	0.010
0.006	0.010
0.006	0.010
0.006	0.009
0.006	0.011
0.006	0.010
0.006	0.010
0.005	0.011
0.006	0.010
0.005	0.009
0.005	0.009
0.006	0.009
0.006	0.010
0.006	0.010
0.006	0.010
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.010
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.008
0.006	0.009
0.005	0.009
0.005	0.009
0.005	0.010
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.011
0.006	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.005	0.009
0.004	0.008
0.005	0.009
0.004	0.009
0.004	0.008
0.005	0.009
0.004	0.008
0.005	0.009
0.005	0.009
0.005	0.008
0.005	0.009
0.005	0.009
0.005	0.008
0.004	0.008
0.005	0.008
0.005	0.008
0.005	0.010
0.005	0.009
0.005	0.008
0.006	0.010
0.005	0.009
0.005	0.009
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.009
0.005	0.008
0.004	0.008
0.004	0.009
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.005	0.009
0.005	0.009
0.005	0.009
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.009
0.005	0.008
0.004	0.009
0.005	0.009
0.005	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.009
0.005	0.008
0.004	0.008
0.005	0.009
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.009
0.005	0.009
0.005	0.009
0.004	0.008
0.004	0.008
0.004	0.009
0.004	0.008
0.004	0.008
0.005	0.008
0.004	0.008
0.004	0.008
0.004	0.009
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.010
0.005	0.009
0.005	0.009
0.005	0.008
0.004	0.010
0.004	0.008
0.004	0.009
0.005	0.009
0.004	0.008
0.004	0.009
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.009
0.005	0.009
0.005	0.010
0.004	0.008
0.004	0.008
0.005	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.005	0.009
0.004	0.009
0.004	0.008
0.004	0.009
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.009
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.003	0.008
0.004	0.010
0.006	0.009
0.005	0.011
0.005	0.008
0.005	0.012
0.004	0.009
0.004	0.010
0.004	0.009
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.007
0.004	0.008
0.004	0.009
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.009
0.004	0.008
0.004	0.007
0.004	0.009
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.009
0.004	0.009
0.005	0.012
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.007
0.004	0.008
0.004	0.008
0.004	0.009
0.004	0.008
0.004	0.007
0.004	0.009
0.005	0.009
0.005	0.009
0.004	0.009
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.009
0.004	0.008
0.004	0.008
0.003	0.008
0.003	0.008
0.003	0.007
0.004	0.008
0.003	0.007
0.004	0.007
0.003	0.007
0.004	0.008
0.004	0.008
0.004	0.008
0.004	0.007
0.004	0.008
0.004	0.007
0.003	0.008
0.004	0.008
0.003	0.007
0.004	0.007
0.004	0.008
0.004	0.008
0.003	0.008
0.003	0.007
0.003	0.007
0.003	0.008
0.004	0.007
0.003	0.008
0.004	0.008
0.003	0.007
0.003	0.008
0.004	0.008
0.003	0.008
0.004	0.008
0.004	0.008
0.003	0.008
0.003	0.007
0.003	0.009
0.003	0.007
0.004	0.010
0.004	0.008
0.004	0.007
0.003	0.008
0.003	0.007
0.003	0.007
0.004	0.008
0.003	0.007
0.003	0.007
0.003	0.008
0.004	0.007
0.003	0.008
0.004	0.008
0.004	0.008
0.003	0.008
0.003	0.007
0.003	0.009
0.004	0.008
0.003	0.007
0.003	0.008
0.004	0.009
0.003	0.007
0.003	0.007
0.003	0.007
0.003	0.008
0.004	0.008
0.003	0.008
0.004	0.008
0.003	0.009
0.003	0.008
0.003	0.009
0.004	0.011
0.004	0.009
0.004	0.008
0.004	0.008
0.007	0.012
0.005	0.009
0.004	0.009
0.004	0.010
0.004	0.008
0.003	0.008
0.003	0.007
0.003	0.008
