113622650.000	384213350.000
114371562.500	716789800.000
111844350.000	145160075.000
108137062.500	156661862.500
118534687.500	115435150.000
107801262.500	116535637.500
113622000.000	112596462.500
113158725.000	119195662.500
108738062.500	117398150.000
114645375.000	115727900.000
108649075.000	114940787.500
112214437.500	115776675.000
107301087.500	116211600.000
110480100.000	115962987.500
109953575.000	105195037.500
109931037.500	110224600.000
110501062.500	109247262.500
108232775.000	107304150.000
107849825.000	110558250.000
109881512.500	110278362.500
107297637.500	112295212.500
104468656.250	113626450.000
111648325.000	115601287.500
107219912.500	104498518.750
107637475.000	114007650.000
109944625.000	113496337.500
101934406.250	111644012.500
108226362.500	111316312.500
108369662.500	105678062.500
102312575.000	101236418.750
109673337.500	107738925.000
100403556.250	109936462.500
106231900.000	112024112.500
104607600.000	111397237.500
104898950.000	113159600.000
103989718.750	110325050.000
103950337.500	109307137.500
104411818.750	108249525.000
102642943.750	106252550.000
102836593.750	107636637.500
99421800.000	104904987.500
103243212.500	105491375.000
101350112.500	104711800.000
102600112.500	105355187.500
100585393.750	103962943.750
98345900.000	104785531.250
100294956.250	102434550.000
100018187.500	102763431.250
100556762.500	104795293.750
100173118.750	103551281.250
99828162.500	103490537.500
97264868.750	103444487.500
96960156.250	101883956.250
99402112.500	102572381.250
96300887.500	100628756.250
96779512.500	100717262.500
100018993.750	98759687.500
93772737.500	95734831.250
93648531.250	94092906.250
92999281.250	96596143.750
95506768.750	98295618.750
89067668.750	104110968.750
96827825.000	91762812.500
93153443.750	91213993.750
92207956.250	98165312.500
87895912.500	90913081.250
96646000.000	79075675.000
87140681.250	72104187.500
91414150.000	86037443.750
88490062.500	89368662.500
89365981.250	98959362.500
89174881.250	87903625.000
88308968.750	85269081.250
84222337.500	88017356.250
88412393.750	88087337.500
86808906.250	87214162.500
85797931.250	88504050.000
88309868.750	83362268.750
81689962.500	84746537.500
86397950.000	84376837.500
83245525.000	84954343.750
83148725.000	84434987.500
83613562.500	86807531.250
81639562.500	84377231.250
81809031.250	84384043.750
81016431.250	83159637.500
82627825.000	84555787.500
78754900.000	83700000.000
81680850.000	82009375.000
78932968.750	80048706.250
79996325.000	80357518.750
77281931.250	82065150.000
80384012.500	80085750.000
78238968.750	80268987.500
74230100.000	79461475.000
78330787.500	78964762.500
76163206.250	80185681.250
76482918.750	81109543.750
73401581.250	83151256.250
77471431.250	80006037.500
72967193.750	78559012.500
77111293.750	75497081.250
72117506.250	68232693.750
73351031.250	62927425.000
72253212.500	72084325.000
71808712.500	76897881.250
72676550.000	67117018.750
68142068.750	70200668.750
71441825.000	67013375.000
74036143.750	65572418.750
69936112.500	63596600.000
68853343.750	76926068.750
67858450.000	60594343.750
69844800.000	65524637.500
67727987.500	56836050.000
67013975.000	59062562.500
66400362.500	59461537.500
68661506.250	60534162.500
63147850.000	61329631.250
64657762.500	60612937.500
66167656.250	60255687.500
62234487.500	64762875.000
64455900.000	64527481.250
60765993.750	62745756.250
63111093.750	59152200.000
62498368.750	61296087.500
59073337.500	65610743.750
63115218.750	62120343.750
61037956.250	58723987.500
60854456.250	64234906.250
58900337.500	57721481.250
58943462.500	65680687.500
60202881.250	63786018.750
59203362.500	73694468.750
55709293.750	51173071.875
58460056.250	52816968.750
54529900.000	55819550.000
60717125.000	55949831.250
56208068.750	68796318.750
54875706.250	55390606.250
52550325.000	53000118.750
57310381.250	52434093.750
54048287.500	55014193.750
53037037.500	54388737.500
51703846.875	54858762.500
53167781.250	55990093.750
51925803.125	51794353.125
51111587.500	53495043.750
51550128.125	53111500.000
50626578.125	47586975.000
